199,61854,90811,118697,50828
111989,82210,101463,51926,7708
30208,6240,107999,18926,53106
160886,127102,141541,158134,107588
138136,86892,130462,8368,36909
132406,51566,48881,119014,133905
110976,125164,87837,42620,98762
36421,49047,90361,43135,14367
147656,14825,71343,67175,14439
33194,144606,21974,7225,129298
35439,69350,104086,82909,152500
107223,92229,29252,76730,24611
60209,137226,127152,33076,161595
9402,78386,158421,13490,122095
3109,124417,102775,90061,133653
45444,145539,89316,139,42100
3293,125128,10300,2230,88622
120026,138420,112784,66626,108356
82262,118520,155538,33816,71443
142586,90016,118045,93220,76296
57260,51241,77606,44425,107828
46939,158908,87293,84826,161211
140922,31929,122428,160311,146018
50552,35773,95903,92993,45391
144604,37060,69726,98480,20479
113550,25262,70509,68455,6138
7339,25896,40635,101545,73403
143394,11072,92950,112322,112263
129890,149903,135063,10795,151132
18602,73172,93335,45586,155019
41487,91647,40549,6308,101031
10000,98420,83333,89511,30961
131938,10716,73185,109715,122806
156577,146192,124262,78223,24949
93311,97219,13983,159589,137775
92031,457,56200,7199,143989
20728,64244,133340,120102,31146
29705,115686,156783,42588,69315
155960,7252,73689,69723,113705
135172,127086,27420,155721,20661
126999,81374,141422,24518,69704
22252,139138,43030,69486,96567
81579,127721,122287,37133,120241
111822,38297,54594,106694,20631
90429,160713,20235,60157,149705
92222,78914,151859,147350,123456
84847,41080,84795,75541,60150
83194,122627,111299,92886,41601
23778,129743,37219,16950,61029
104116,111396,67127,148877,33758
125340,105450,108766,160126,112972
105252,86110,56912,44154,64780
26399,15706,159469,28769,89699
122658,8599,154940,99837,96990
144787,34607,117307,56725,65640
157329,140206,132358,8199,152588
20714,43162,133884,110328,12480
94656,25316,155831,55940,57827
131869,123767,109126,144672,23758
40831,46082,24446,62048,20325
62600,32937,13504,59220,68968
47641,129422,20049,141494,52860
96855,119293,69114,140261,24229
148508,100735,42354,78895,159156
104623,19431,7812,138612,127951
160903,129255,64022,77657,137448
62576,133596,32741,20442,65817
157725,71444,160751,159704,24251
118323,3871,134177,96870,149056
5353,112877,39536,63755,13433
121030,157792,113039,144117,33697
84863,138425,103860,81361,121605
126538,83795,73641,98539,103555
15332,46777,123958,16530,13400
94821,52094,68042,64933,60466
158177,94592,107807,52201,39419
43433,54820,96818,123642,96903
22163,97623,80425,134483,28053
11474,835,44164,58227,19796
86385,151914,58701,28300,77813
66811,27096,84652,58023,159553
134006,21218,153017,68904,70320
61485,54797,24715,155537,11180
124950,5028,156437,144340,52021
106658,48489,63089,34401,38903
54808,780,157050,67973,143959
104847,152926,99549,30361,34267
124000,24199,131949,29280,79479
28958,66637,66527,158855,5194
20666,155147,28102,96232,91236
90599,157892,66319,141391,133037
99265,16455,4818,119407,93158
2367,81148,127718,152942,127969
56025,16642,106543,86926,142855
126337,41168,48158,129917,105200
6085,78322,61112,91780,1614
114556,74296,80610,111162,149818
118585,120623,5809,106101,132658
24717,92322,54699,66904,32894
51173,97082,9717,29101,90729
128400,7040,36970,126696,121755
103545,84220,68987,97621,59325
126128,98620,24281,20133,110578
34544,120199,43658,145618,52883
144863,33937,32310,50494,93887
74478,83046,112304,30949,144519
142343,12471,35948,25843,109856
154452,9795,41787,12516,39616
52578,56440,124325,10803,127548
89670,50763,93507,83889,72696
16076,32529,85341,119397,50647
143366,139832,53729,93036,26961
149955,97084,54357,132415,117575
42375,100530,108742,19511,57220
11660,148497,145895,149949,85776
161566,29575,69550,87388,79237
156637,131466,125462,11113,35219
148981,122239,62455,86493,67555
152272,97221,25907,49988,62244
20205,122150,121241,123714,136267
138212,149792,86173,76354,86213
45959,109886,65600,129394,4984
80765,61741,50559,34478,37488
8719,121629,58624,137082,157213
21575,124528,136535,99796,103669
1548,87836,111244,22961,80225
67983,29546,100077,119408,65066
128146,160430,1761,59493,17697
146414,57168,16662,52624,128990
15698,69491,75199,80870,122864
42738,115492,104911,2255,59522
88673,72854,37372,62333,59433
72619,5340,136344,72559,142900
146608,151548,155094,116416,119875
68454,161428,77442,399,56451
74924,132040,16282,98276,90300
79443,150425,4416,44458,26153
157399,161056,19290,27189,107591
129993,32100,15440,42425,118200
100562,62506,121422,148994,39124
161640,31421,153267,52418,111559
113321,73348,43341,53977,24932
86602,98921,57926,110414,62334
58703,120856,18227,34663,14071
8903,75510,87771,100827,41571
96597,48525,8985,83201,142022
29342,93366,59986,94463,137701
44291,65569,128922,111153,66537
121819,88577,104454,137232,87636
11311,89162,56981,122181,48349
55815,105244,98568,23629,90525
29316,72305,27979,146636,151209
75680,51218,68234,141553,153459
131504,142792,10880,115714,155619
20592,45337,128556,153979,25755
111539,11380,127366,76608,22390
77835,43484,51695,1131,104587
83126,32389,42748,92167,64347
50179,69985,49556,65872,3673
99591,137997,114534,72340,119843
125372,28447,119265,98610,25774
126816,130827,11210,83744,128080
97292,87765,95393,152223,14733
74164,104604,30144,147452,6977
69865,104333,17271,23215,52337
102385,9901,101481,105033,22451
5004,22260,131827,95419,80754
78598,87025,87815,130160,25542
88457,85019,136452,149611,79725
146308,44142,64455,18859,114037
147172,14194,159229,81892,44577
130692,60356,140403,58074,16376
59910,129792,149517,19102,44100
113666,49290,89191,158726,100120
145571,67237,133795,85129,45779
63984,122213,51687,91793,30594
42977,8983,151576,57404,6012
25429,64911,155200,114399,158481
101536,45594,19583,136117,131550
42449,9864,93010,44159,4051
46359,63920,19263,117501,38292
86236,139982,154481,60321,40524
136960,78285,73159,145627,7959
66687,98036,5588,131708,65263
78038,137281,18343,102246,6417
2076,131754,21862,96347,48820
124096,137125,117883,39348,44650
156157,132922,32586,87337,43574
100741,8691,80237,153706,78107
105207,5553,53963,108871,22450
101498,96766,100582,152166,92404
11326,21575,151468,73013,63758
87036,8212,135952,31009,139660
46105,9097,25476,148303,114223
76273,46292,136023,56075,75480
120512,62323,87467,35372,34241
46012,56361,8568,35470,93596
74692,157468,73247,98515,66348
60118,28699,9163,121426,132854
69419,149706,12524,65556,143802
123876,103707,153431,135809,136663
69615,40242,136326,68994,91819
51251,52253,89828,1795,49880
969,98207,49930,12795,2621
158063,129437,44110,154651,94725
2078,41691,67969,65620,13723
83061,159147,99765,120298,27284
84826,150789,47519,9980,72901
131957,33818,57483,132379,5531
70327,118945,141779,160852,118859
7552,15092,125094,141029,140328
27657,53663,114779,52056,161626
150477,138623,11495,87586,128589
128876,108202,93201,64858,131752
158135,101059,151848,52319,136628
89538,53277,20099,19488,116083
106550,21886,104780,93973,88078
143885,66702,77142,38813,15957
110474,69785,28841,67070,148367
92145,37247,7420,85017,114297
52333,131772,16205,143379,41008
71909,40081,75113,131248,54541
94615,65083,77327,692,3592
37759,74980,23842,61924,63207
45926,82610,51806,64679,144992
127315,72572,117714,92894,133988
112883,161703,5323,56875,38171
121056,15139,104519,80173,102557
150926,72163,21313,17541,103898
30755,43454,135503,84964,20884
45715,59718,91932,77988,156888
35890,127957,131569,34551,20699
142742,103303,123714,39867,48025
147898,115143,138231,141711,144
125850,50469,8533,120937,9670
122369,81437,84027,159125,105337
9395,58847,19400,77831,124830
83648,41737,55857,134424,17010
104784,144803,85018,7605,125326
109109,72434,92560,47444,70905
103419,26775,103345,96220,14812
107089,151862,135078,139540,124775
159095,144376,128518,98123,151597
131709,142617,15755,18759,81259
98104,109803,146042,84959,74814
94651,128418,121246,50092,146966
34288,64261,42648,109300,63517
144043,159048,149051,148914,108288
54373,28703,158012,70917,894
161499,67350,67990,79597,6589
48827,125510,3651,14479,128603
158430,59157,8294,134863,3325
124374,158849,105839,35314,133901
101903,133870,25683,63556,158389
112652,129861,91035,149519,141077
33550,29450,146945,161177,143806
155490,160296,76059,95414,131349
98324,13636,123925,104278,148745
75648,48913,154789,101266,135741
147770,128732,41620,77277,87983
108736,153525,90026,128888,82264
20647,95448,17740,42976,137702
144322,78257,3733,66069,147563
109361,73092,133124,89534,66767
121347,119834,127835,157115,157236
140179,2993,118400,73361,17579
122995,128280,68190,13299,73201
133419,140853,30275,105954,5640
57100,27754,148973,89645,74563
124873,126455,14115,126507,134508
65861,96573,126558,96514,109135
146289,132505,24382,42367,138768
79963,155696,129535,22866,53367
46232,147999,84972,125021,45537
101328,69046,47325,84013,70852
58942,31431,51163,57339,128564
99520,37521,10006,120087,138441
47172,145535,124525,139479,86187
107530,94924,27415,2478,113813
72412,96804,119009,61612,131775
125873,26136,135781,91789,129363
5256,18503,158660,73153,152966
92025,147355,42981,59103,29412
158226,56837,159778,101970,101643
125255,116083,1781,38199,81372
49371,133170,157666,57014,9616
138186,64501,44803,51126,49640
86783,36313,128061,64824,106187
23559,43152,93991,146998,15647
81426,52422,59162,70589,78130
114738,29637,35286,72349,68081
107272,107153,19102,74523,70957
17505,111128,47733,12291,142939
88804,69561,46256,158039,61588
104036,131084,92120,40368,26459
50564,56178,118928,110772,89645
10183,85115,11669,83440,153861
26838,88854,44183,83153,71649
23983,77745,28500,134518,158726
27113,15894,4150,44533,149270
599,38897,8425,30400,93521
48022,19675,82315,129669,105204
58895,88788,108429,41431,158136
20761,5279,156597,69480,152923
81782,137990,123123,51946,99764
36344,114588,160303,74403,60039
57075,137499,52829,117953,24919
37833,50532,102795,126040,136277
118436,123758,115330,112305,57202
71607,95684,87636,137563,44409
38520,138105,90893,108578,139068
25492,129582,105026,114619,129431
43669,14749,37761,72925,110782
56145,127999,46571,29885,17404
138418,35396,44905,146734,3849
85626,37226,20767,75239,52395
120802,5574,19794,104074,15209
40617,75366,25625,30799,104843
119908,47739,44661,105360,122349
107760,113179,40785,120756,15908
71404,118195,159405,141782,35903
160134,98355,51719,90518,128557
160992,40221,5351,154948,45296
76718,27308,95939,141736,129433
131806,88896,83027,104252,73520
111412,106798,69342,96154,25200
49570,87575,102436,91527,101111
154898,83417,89454,96459,24698
101861,144096,71167,130409,135583
151647,8900,64388,111732,152832
18893,81597,154155,60657,78264
45905,116131,119338,52382,79371
1718,8830,137500,25970,30485
45860,92532,84635,55339,2025
65047,27744,31113,119476,122701
83952,110011,16902,23673,146433
35705,45408,145204,24295,45770
85646,109539,5055,64512,154640
58843,77387,137645,20718,144616
76786,50328,135360,110080,66409
9582,114878,51744,14235,33928
94846,76070,110354,144467,132965
65445,65249,133339,64089,161055
62291,105850,70457,39202,6545
48595,52119,56949,2810,121119
7278,99829,34534,81856,107918
83153,89190,104272,92051,125536
108252,2257,79582,113447,59850
86803,126379,106804,19256,100010
22581,114723,24472,34637,30528
32798,147646,20971,44528,6023
108317,120753,65256,4767,155146
57588,72138,21667,136001,114229
87801,57822,141805,87311,34209
124412,48005,123894,136584,18583
30774,20358,45444,152622,75218
90330,120072,98101,156182,55295
122542,53424,142228,49228,9636
154545,86661,145616,57477,85225
8504,112024,142090,150263,106298
148990,94459,116269,87094,66496
116161,109531,59790,72580,93815
21208,1369,151786,13145,925
53696,141630,104390,128698,59281
88760,24948,14298,14635,129543
130543,130307,70761,90154,134268
16358,101155,21352,123866,71451
156361,159624,51159,91721,159678
8560,2161,117988,105338,155070
149442,110372,115872,34044,156576
120785,7784,72766,18951,546
411,28033,84295,83764,37831
58508,44822,102732,70056,145413
61925,1154,52143,153245,27133
115054,76427,100539,11425,97118
36657,11433,73646,143258,117083
17593,107654,16102,21970,48831
140520,134998,29573,147618,139957
36623,104386,47394,29491,120994
156265,127770,41944,70527,628
7724,148162,69725,142002,35392
161732,46849,78187,99082,104222
70191,159072,46030,113441,73382
2292,117864,11597,121152,100605
136620,56386,144863,21433,129657
44721,121960,65869,5690,110244
23517,38579,157818,8342,114404
139847,23799,114064,33696,77272
78236,151446,29011,88778,128925
81057,75398,144422,125989,119036
103023,6951,77258,131805,24002
159567,56123,36767,128108,88145
76219,159688,155969,115889,89420
69643,94452,139176,31,108750
56565,54597,57082,156543,120290
160054,100419,87310,110745,121104
116820,42238,103889,40684,16437
84059,132383,57512,128520,50556
121293,146482,148954,77507,29670
54540,110097,148712,88469,109006
135119,139368,144387,55641,144823
48129,49350,104180,49707,119443
134823,22696,116931,1358,37776
75944,65117,32563,17104,154383
53743,95204,124234,89307,38282
97076,74808,141192,90769,132327
121927,89337,122797,96375,79409
85263,145792,23070,108522,119053
125478,163,70885,56110,33152
41537,16648,151490,140339,81615
159782,88994,128310,148200,27683
110555,159931,106880,160989,86971
112996,118050,105136,146344,138551
65934,107119,140928,74247,390
157236,65660,156268,148917,109387
89081,155334,150506,24792,136019
151375,20872,153887,72789,132717
627,70912,77942,16455,67365
77882,81332,142570,84078,156305
85741,48379,54639,117012,54710
21801,117,22442,40445,30231
5581,121512,62432,90959,132052
4160,53680,140148,47796,44070
113725,154652,48659,113798,157882
82442,9515,101377,153193,124018
20539,53151,123795,74142,82645
141336,137948,140431,145063,154618
157049,147677,92225,95510,1089
38754,19932,22478,27090,68698
38412,157378,14202,111820,65180
55979,32666,15876,72031,19767
30687,110943,109105,134855,147932
64431,5916,63225,113303,83167
99221,65076,53532,125795,92168
119550,53793,130159,148764,57133
111946,49407,18288,58611,78132
9986,56007,52823,33958,147158
33885,95899,88650,109632,16589
99917,76657,5275,5999,96699
110150,64465,129936,32600,35815
67765,550,48141,40458,56152
5912,105731,112161,117446,152644
146602,100125,18595,132258,74693
134154,104791,28634,44051,25863
115566,112452,155900,151281,71054
138520,41910,43752,93012,138578
21390,89644,68750,38330,16321
135752,17234,59843,131601,46294
88033,156559,119743,14126,72699
127299,148703,149480,86335,3604
63073,113180,86186,102728,36834
106825,70753,71579,93464,30039
90321,49210,127801,56608,117223
7363,31050,73216,130464,158568
43636,115953,14951,88475,79267
132898,38123,93751,124369,13035
150586,49308,70856,130508,21684
13872,96527,54619,43599,60191
8932,154355,131748,17437,116234
119651,125232,158767,16584,96582
114375,121316,522,105313,100702
87104,76830,141404,158113,84571
87650,116071,30074,27541,90647
49280,61778,101852,160161,141502
77937,133383,104534,118845,73714
122637,118596,91156,55860,35668
19293,139129,47050,133678,26564
23054,124903,74394,56422,148154
76608,91389,128650,37034,44167
52782,2655,101910,98878,138884
19948,78520,155148,94710,18173
71275,148183,124982,2851,57959
42321,114070,118023,132720,26760
141486,40261,47459,23912,24576
27722,40741,131965,66244,126396
140969,1095,97237,74680,147545
67315,43144,30314,140474,13102
36451,83835,25745,143402,8748
